Type,Domain,Prefix,sbr-nl,local,xbrl
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-banking-risks-reserve-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-bonds-other-fixed-income-securities-public-offering-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-current-liabilities-payables-other-current-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-bonds-other-fixed-income-securities-public-offering-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-negative-goodwill-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-capital-statement-of-changes-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-other-assets-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-customers-payables-customers-deposits-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-settlement-statistics-gross-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accrued-income-accrued-income-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-receivables-other-receivables-previous-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-rights-granted-not-yet-exercised-movement-by-managing-director-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-treasury-shares-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-obtained-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-customers-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-auditors-fees-breakdown-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-intangible-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-equalisation-reserve-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-debt-securities-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-exceptional-items-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-from-investments-breakdown-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-and-prepayments-receivables-other-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-properties-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-segment-reporting-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-results-asset-management-expenses-categories-breakdown-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-financial-instruments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-land-positions-balance-sheet-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-loans-advances-guarantees-supervisory-directors-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-provisions-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-other-assets-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reinsurance-technical-provisions-contracts-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-fund-movement-previous-specification-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-equity-statement-of-changes-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-book-value-investments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-treasury-shares-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-technical-provisions-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-internal-external-generated-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-accumulated-revaluations-current-value-cost-price-model-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-properties-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-payables-other-noncurrent-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-other-movement-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-participating-interests-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-banks-receivables-from-banks-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-revaluation-reserve-statement-of-changes-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-capitalised-acquisition-costs-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reserves-and-funds-statement-of-changes-previous-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-participating-interests-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-receivables-other-current-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-properties-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-acquisition-costs-capitalised-overview-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-bonds-other-fixed-income-securities-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-subordinated-liabilities-breakdown-maturity-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-financial-assets-other-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-other-assets-other-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserve-movement-previous-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-and-prepayments-receivables-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-loans-advances-guarantees-supervisory-directors-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accrued-income-accrued-income-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-credit-institutions-payables-credit-institutions-other-previous-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-participating-interests-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-land-positions-area-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-technical-provisions-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-bonds-other-fixed-income-securities-issuer-breakdown-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-movement-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-other-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-in-participating-interests-in-group-companies-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-interest-rates-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-previous-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-inventories-other-previous-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-sales-real-estate-conditional-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-movement-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-receivables-other-current-previous-specification-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-properties-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-measured-at-higher-value-than-fair-value-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-financial-instruments-movement-previous-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-previous-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-participating-interests-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-rights-granted-not-yet-exercised-movement-by-supervisory-director-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reserves-and-funds-statement-of-changes-previous-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provision-pension-number-participants-previous-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-shares-other-variable-yield-securities-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-technical-provisions-other-previous-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-capitalised-acquisition-costs-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-negative-goodwill-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-movement-previous-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-rights-granted-not-yet-exercised-movement-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-in-participating-interests-other-movement-previous-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-participants-movement-previous-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-movement-previous,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-participants-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provsion-discretionary-profit-sharing-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-movement-previous-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-movement-previous-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-previous-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-liabilities-and-accrued-liabilities-previous-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-obligations-on-behalf-of-participants-movement-previous-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-participants-movement-previous-pension-funds,False,True,False
